12112605141111621,SENSEX 14 May 26 74900 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651474900CE,12,11,1111621,SENSEX,1,74900.0,CE,12100000001,,0,0.0
12112605141111655,SENSEX 14 May 26 81900 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651481900PE,12,11,1111655,SENSEX,1,81900.0,PE,12100000001,,0,0.0
12112605141111913,SENSEX 14 May 26 68900 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651468900PE,12,11,1111913,SENSEX,1,68900.0,PE,12100000001,,0,0.0
12112605141112020,SENSEX 14 May 26 76600 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651476600PE,12,11,1112020,SENSEX,1,76600.0,PE,12100000001,,0,0.0
12112605141112026,SENSEX 14 May 26 78900 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651478900PE,12,11,1112026,SENSEX,1,78900.0,PE,12100000001,,0,0.0
12112605141112096,SENSEX 14 May 26 72900 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651472900PE,12,11,1112096,SENSEX,1,72900.0,PE,12100000001,,0,0.0
12112605141112176,SENSEX 14 May 26 81800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651481800CE,12,11,1112176,SENSEX,1,81800.0,CE,12100000001,,0,0.0
12112605141112295,SENSEX 14 May 26 77200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651477200PE,12,11,1112295,SENSEX,1,77200.0,PE,12100000001,,0,0.0
12112605141112360,SENSEX 14 May 26 68800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651468800CE,12,11,1112360,SENSEX,1,68800.0,CE,12100000001,,0,0.0
12112605141112391,SENSEX 14 May 26 71200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651471200PE,12,11,1112391,SENSEX,1,71200.0,PE,12100000001,,0,0.0
12112605141112395,SENSEX 14 May 26 73500 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651473500PE,12,11,1112395,SENSEX,1,73500.0,PE,12100000001,,0,0.0
12112605141112493,SENSEX 14 May 26 74200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651474200CE,12,11,1112493,SENSEX,1,74200.0,CE,12100000001,,0,0.0
12112605141112513,SENSEX 14 May 26 76500 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651476500CE,12,11,1112513,SENSEX,1,76500.0,CE,12100000001,,0,0.0
12112605141112523,SENSEX 14 May 26 78800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651478800CE,12,11,1112523,SENSEX,1,78800.0,CE,12100000001,,0,0.0
12112605141112549,SENSEX 14 May 26 81200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651481200PE,12,11,1112549,SENSEX,1,81200.0,PE,12100000001,,0,0.0
12112605141112601,SENSEX 14 May 26 70500 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651470500CE,12,11,1112601,SENSEX,1,70500.0,CE,12100000001,,0,0.0
12112605141112619,SENSEX 14 May 26 72800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651472800CE,12,11,1112619,SENSEX,1,72800.0,CE,12100000001,,0,0.0
12112605141112739,SENSEX 14 May 26 80500 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651480500CE,12,11,1112739,SENSEX,1,80500.0,CE,12100000001,,0,0.0
12112605141112850,SENSEX 14 May 26 78200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651478200PE,12,11,1112850,SENSEX,1,78200.0,PE,12100000001,,0,0.0
12112605141112914,SENSEX 14 May 26 72200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651472200PE,12,11,1112914,SENSEX,1,72200.0,PE,12100000001,,0,0.0
12112605141112919,SENSEX 14 May 26 74500 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651474500PE,12,11,1112919,SENSEX,1,74500.0,PE,12100000001,,0,0.0
12112605141112931,SENSEX 14 May 26 76800 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651476800PE,12,11,1112931,SENSEX,1,76800.0,PE,12100000001,,0,0.0
12112605141112985,SENSEX 14 May 26 70800 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651470800PE,12,11,1112985,SENSEX,1,70800.0,PE,12100000001,,0,0.0
12112605141112989,SENSEX 14 May 26 81100 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651481100CE,12,11,1112989,SENSEX,1,81100.0,CE,12100000001,,0,0.0
12112605141113145,SENSEX 14 May 26 75100 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651475100PE,12,11,1113145,SENSEX,1,75100.0,PE,12100000001,,0,0.0
12112605141113214,SENSEX 14 May 26 71400 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651471400PE,12,11,1113214,SENSEX,1,71400.0,PE,12100000001,,0,0.0
12112605141114553,SENSEX 14 May 26 66900 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466900CE,12,11,1114553,SENSEX,1,66900.0,CE,12100000001,,0,0.0
12112605141114671,SENSEX 14 May 26 67900 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467900CE,12,11,1114671,SENSEX,1,67900.0,CE,12100000001,,0,0.0
12112605141115027,SENSEX 14 May 26 68100 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651468100PE,12,11,1115027,SENSEX,1,68100.0,PE,12100000001,,0,0.0
12112605141115041,SENSEX 14 May 26 66700 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466700PE,12,11,1115041,SENSEX,1,66700.0,PE,12100000001,,0,0.0
12112605141115083,SENSEX 14 May 26 67400 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467400CE,12,11,1115083,SENSEX,1,67400.0,CE,12100000001,,0,0.0
12112605141115166,SENSEX 14 May 26 68000 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651468000CE,12,11,1115166,SENSEX,1,68000.0,CE,12100000001,,0,0.0
12112605141115202,SENSEX 14 May 26 67700 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467700PE,12,11,1115202,SENSEX,1,67700.0,PE,12100000001,,0,0.0
12112605141115319,SENSEX 14 May 26 67600 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467600CE,12,11,1115319,SENSEX,1,67600.0,CE,12100000001,,0,0.0
12112605141115402,SENSEX 14 May 26 67900 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467900PE,12,11,1115402,SENSEX,1,67900.0,PE,12100000001,,0,0.0
12112605141115533,SENSEX 14 May 26 67800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467800CE,12,11,1115533,SENSEX,1,67800.0,CE,12100000001,,0,0.0
12112605141115606,SENSEX 14 May 26 67200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467200PE,12,11,1115606,SENSEX,1,67200.0,PE,12100000001,,0,0.0
12112605141115718,SENSEX 14 May 26 67100 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467100CE,12,11,1115718,SENSEX,1,67100.0,CE,12100000001,,0,0.0
12112605141115846,SENSEX 14 May 26 67400 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467400PE,12,11,1115846,SENSEX,1,67400.0,PE,12100000001,,0,0.0
12112605141116004,SENSEX 14 May 26 67300 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467300CE,12,11,1116004,SENSEX,1,67300.0,CE,12100000001,,0,0.0
12112605141116129,SENSEX 14 May 26 67600 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467600PE,12,11,1116129,SENSEX,1,67600.0,PE,12100000001,,0,0.0
12112605141116193,SENSEX 14 May 26 67500 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467500CE,12,11,1116193,SENSEX,1,67500.0,CE,12100000001,,0,0.0
12112605141116300,SENSEX 14 May 26 67800 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467800PE,12,11,1116300,SENSEX,1,67800.0,PE,12100000001,,0,0.0
12112605141116419,SENSEX 14 May 26 67700 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467700CE,12,11,1116419,SENSEX,1,67700.0,CE,12100000001,,0,0.0
12112605141116449,SENSEX 14 May 26 67100 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467100PE,12,11,1116449,SENSEX,1,67100.0,PE,12100000001,,0,0.0
12112605141116480,SENSEX 14 May 26 67000 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467000CE,12,11,1116480,SENSEX,1,67000.0,CE,12100000001,,0,0.0
12112605141116510,SENSEX 14 May 26 67300 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467300PE,12,11,1116510,SENSEX,1,67300.0,PE,12100000001,,0,0.0
12112605141116525,SENSEX 14 May 26 66600 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466600CE,12,11,1116525,SENSEX,1,66600.0,CE,12100000001,,0,0.0
12112605141116545,SENSEX 14 May 26 67200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467200CE,12,11,1116545,SENSEX,1,67200.0,CE,12100000001,,0,0.0
12112605141116551,SENSEX 14 May 26 66900 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466900PE,12,11,1116551,SENSEX,1,66900.0,PE,12100000001,,0,0.0
12112605141116564,SENSEX 14 May 26 67500 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467500PE,12,11,1116564,SENSEX,1,67500.0,PE,12100000001,,0,0.0
12112605141116572,SENSEX 14 May 26 68200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651468200CE,12,11,1116572,SENSEX,1,68200.0,CE,12100000001,,0,0.0
12112605141116580,SENSEX 14 May 26 66800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466800CE,12,11,1116580,SENSEX,1,66800.0,CE,12100000001,,0,0.0
12112605141116689,SENSEX 14 May 26 67000 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651467000PE,12,11,1116689,SENSEX,1,67000.0,PE,12100000001,,0,0.0
12112605141116731,SENSEX 14 May 26 68000 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651468000PE,12,11,1116731,SENSEX,1,68000.0,PE,12100000001,,0,0.0
12112605141116737,SENSEX 14 May 26 66600 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466600PE,12,11,1116737,SENSEX,1,66600.0,PE,12100000001,,0,0.0
12112605141116806,SENSEX 14 May 26 68200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651468200PE,12,11,1116806,SENSEX,1,68200.0,PE,12100000001,,0,0.0
12112605141116811,SENSEX 14 May 26 66800 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466800PE,12,11,1116811,SENSEX,1,66800.0,PE,12100000001,,0,0.0
12112605141116832,SENSEX 14 May 26 68100 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651468100CE,12,11,1116832,SENSEX,1,68100.0,CE,12100000001,,0,0.0
12112605141116835,SENSEX 14 May 26 66700 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466700CE,12,11,1116835,SENSEX,1,66700.0,CE,12100000001,,0,0.0
12112605141116928,SENSEX 14 May 26 66100 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466100PE,12,11,1116928,SENSEX,1,66100.0,PE,12100000001,,0,0.0
12112605141117190,SENSEX 14 May 26 66000 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466000CE,12,11,1117190,SENSEX,1,66000.0,CE,12100000001,,0,0.0
12112605141117401,SENSEX 14 May 26 66300 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466300PE,12,11,1117401,SENSEX,1,66300.0,PE,12100000001,,0,0.0
12112605141117440,SENSEX 14 May 26 64900 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651464900PE,12,11,1117440,SENSEX,1,64900.0,PE,12100000001,,0,0.0
12112605141117668,SENSEX 14 May 26 66200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466200CE,12,11,1117668,SENSEX,1,66200.0,CE,12100000001,,0,0.0
12112605141117896,SENSEX 14 May 26 66500 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466500PE,12,11,1117896,SENSEX,1,66500.0,PE,12100000001,,0,0.0
12112605141117981,SENSEX 14 May 26 65800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465800CE,12,11,1117981,SENSEX,1,65800.0,CE,12100000001,,0,0.0
12112605141118138,SENSEX 14 May 26 66400 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466400CE,12,11,1118138,SENSEX,1,66400.0,CE,12100000001,,0,0.0
12112605141118616,SENSEX 14 May 26 66000 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466000PE,12,11,1118616,SENSEX,1,66000.0,PE,12100000001,,0,0.0
12112605141118651,SENSEX 14 May 26 65300 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465300CE,12,11,1118651,SENSEX,1,65300.0,CE,12100000001,,0,0.0
12112605141118743,SENSEX 14 May 26 65600 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465600PE,12,11,1118743,SENSEX,1,65600.0,PE,12100000001,,0,0.0
12112605141118816,SENSEX 14 May 26 66200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466200PE,12,11,1118816,SENSEX,1,66200.0,PE,12100000001,,0,0.0
12112605141118857,SENSEX 14 May 26 65500 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465500CE,12,11,1118857,SENSEX,1,65500.0,CE,12100000001,,0,0.0
12112605141118959,SENSEX 14 May 26 65800 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465800PE,12,11,1118959,SENSEX,1,65800.0,PE,12100000001,,0,0.0
12112605141119057,SENSEX 14 May 26 65700 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465700CE,12,11,1119057,SENSEX,1,65700.0,CE,12100000001,,0,0.0
12112605141119152,SENSEX 14 May 26 65100 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465100PE,12,11,1119152,SENSEX,1,65100.0,PE,12100000001,,0,0.0
12112605141119282,SENSEX 14 May 26 65000 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465000CE,12,11,1119282,SENSEX,1,65000.0,CE,12100000001,,0,0.0
12112605141119319,SENSEX 14 May 26 65900 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465900CE,12,11,1119319,SENSEX,1,65900.0,CE,12100000001,,0,0.0
12112605141119424,SENSEX 14 May 26 65300 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465300PE,12,11,1119424,SENSEX,1,65300.0,PE,12100000001,,0,0.0
12112605141119549,SENSEX 14 May 26 65200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465200CE,12,11,1119549,SENSEX,1,65200.0,CE,12100000001,,0,0.0
12112605141119689,SENSEX 14 May 26 65500 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465500PE,12,11,1119689,SENSEX,1,65500.0,PE,12100000001,,0,0.0
12112605141119852,SENSEX 14 May 26 65400 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465400CE,12,11,1119852,SENSEX,1,65400.0,CE,12100000001,,0,0.0
12112605141119983,SENSEX 14 May 26 65700 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465700PE,12,11,1119983,SENSEX,1,65700.0,PE,12100000001,,0,0.0
12112605141120115,SENSEX 14 May 26 65600 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465600CE,12,11,1120115,SENSEX,1,65600.0,CE,12100000001,,0,0.0
12112605141120206,SENSEX 14 May 26 65000 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465000PE,12,11,1120206,SENSEX,1,65000.0,PE,12100000001,,0,0.0
12112605141120237,SENSEX 14 May 26 65900 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465900PE,12,11,1120237,SENSEX,1,65900.0,PE,12100000001,,0,0.0
12112605141120471,SENSEX 14 May 26 65200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465200PE,12,11,1120471,SENSEX,1,65200.0,PE,12100000001,,0,0.0
12112605141120601,SENSEX 14 May 26 65100 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465100CE,12,11,1120601,SENSEX,1,65100.0,CE,12100000001,,0,0.0
12112605141120718,SENSEX 14 May 26 65400 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651465400PE,12,11,1120718,SENSEX,1,65400.0,PE,12100000001,,0,0.0
12112605141120742,SENSEX 14 May 26 66100 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466100CE,12,11,1120742,SENSEX,1,66100.0,CE,12100000001,,0,0.0
12112605141120857,SENSEX 14 May 26 66400 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466400PE,12,11,1120857,SENSEX,1,66400.0,PE,12100000001,,0,0.0
12112605141120977,SENSEX 14 May 26 66300 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466300CE,12,11,1120977,SENSEX,1,66300.0,CE,12100000001,,0,0.0
12112605141120996,SENSEX 14 May 26 64900 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651464900CE,12,11,1120996,SENSEX,1,64900.0,CE,12100000001,,0,0.0
12112605141121197,SENSEX 14 May 26 66500 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651466500CE,12,11,1121197,SENSEX,1,66500.0,CE,12100000001,,0,0.0
12112605141123881,SENSEX 14 May 26 83700 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651483700PE,12,11,1123881,SENSEX,1,83700.0,PE,12100000001,,0,0.0
12112605141123887,SENSEX 14 May 26 84400 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651484400CE,12,11,1123887,SENSEX,1,84400.0,CE,12100000001,,0,0.0
12112605141123938,SENSEX 14 May 26 82400 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651482400PE,12,11,1123938,SENSEX,1,82400.0,PE,12100000001,,0,0.0
12112605141123972,SENSEX 14 May 26 83000 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651483000PE,12,11,1123972,SENSEX,1,83000.0,PE,12100000001,,0,0.0
12112605141123997,SENSEX 14 May 26 84600 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651484600CE,12,11,1123997,SENSEX,1,84600.0,CE,12100000001,,0,0.0
12112605141124040,SENSEX 14 May 26 84000 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651484000PE,12,11,1124040,SENSEX,1,84000.0,PE,12100000001,,0,0.0
12112605141124053,SENSEX 14 May 26 82600 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651482600PE,12,11,1124053,SENSEX,1,82600.0,PE,12100000001,,0,0.0
12112605141124132,SENSEX 14 May 26 82500 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651482500CE,12,11,1124132,SENSEX,1,82500.0,CE,12100000001,,0,0.0
12112605141124185,SENSEX 14 May 26 84200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651484200PE,12,11,1124185,SENSEX,1,84200.0,PE,12100000001,,0,0.0
12112605141124204,SENSEX 14 May 26 82800 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651482800PE,12,11,1124204,SENSEX,1,82800.0,PE,12100000001,,0,0.0
12112605141124245,SENSEX 14 May 26 84100 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651484100CE,12,11,1124245,SENSEX,1,84100.0,CE,12100000001,,0,0.0
12112605141124258,SENSEX 14 May 26 82700 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651482700CE,12,11,1124258,SENSEX,1,82700.0,CE,12100000001,,0,0.0
12112605141124293,SENSEX 14 May 26 84400 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651484400PE,12,11,1124293,SENSEX,1,84400.0,PE,12100000001,,0,0.0
12112605141124349,SENSEX 14 May 26 84300 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651484300CE,12,11,1124349,SENSEX,1,84300.0,CE,12100000001,,0,0.0
12112605141124365,SENSEX 14 May 26 82900 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651482900CE,12,11,1124365,SENSEX,1,82900.0,CE,12100000001,,0,0.0
12112605141124405,SENSEX 14 May 26 84600 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651484600PE,12,11,1124405,SENSEX,1,84600.0,PE,12100000001,,0,0.0
12112605141124442,SENSEX 14 May 26 84500 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651484500CE,12,11,1124442,SENSEX,1,84500.0,CE,12100000001,,0,0.0
12112605141124489,SENSEX 14 May 26 82500 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651482500PE,12,11,1124489,SENSEX,1,82500.0,PE,12100000001,,0,0.0
12112605141124556,SENSEX 14 May 26 82400 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651482400CE,12,11,1124556,SENSEX,1,82400.0,CE,12100000001,,0,0.0
12112605141124600,SENSEX 14 May 26 84100 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651484100PE,12,11,1124600,SENSEX,1,84100.0,PE,12100000001,,0,0.0
12112605141124608,SENSEX 14 May 26 82700 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651482700PE,12,11,1124608,SENSEX,1,82700.0,PE,12100000001,,0,0.0
12112605141124618,SENSEX 14 May 26 83400 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651483400CE,12,11,1124618,SENSEX,1,83400.0,CE,12100000001,,0,0.0
12112605141124655,SENSEX 14 May 26 84000 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651484000CE,12,11,1124655,SENSEX,1,84000.0,CE,12100000001,,0,0.0
12112605141124708,SENSEX 14 May 26 84300 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651484300PE,12,11,1124708,SENSEX,1,84300.0,PE,12100000001,,0,0.0
12112605141124715,SENSEX 14 May 26 82900 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651482900PE,12,11,1124715,SENSEX,1,82900.0,PE,12100000001,,0,0.0
12112605141124725,SENSEX 14 May 26 83600 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651483600CE,12,11,1124725,SENSEX,1,83600.0,CE,12100000001,,0,0.0
12112605141124776,SENSEX 14 May 26 83900 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651483900PE,12,11,1124776,SENSEX,1,83900.0,PE,12100000001,,0,0.0
12112605141124801,SENSEX 14 May 26 84500 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651484500PE,12,11,1124801,SENSEX,1,84500.0,PE,12100000001,,0,0.0
12112605141124820,SENSEX 14 May 26 83800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651483800CE,12,11,1124820,SENSEX,1,83800.0,CE,12100000001,,0,0.0
12112605141124854,SENSEX 14 May 26 83200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651483200PE,12,11,1124854,SENSEX,1,83200.0,PE,12100000001,,0,0.0
12112605141124911,SENSEX 14 May 26 83100 CE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651483100CE,12,11,1124911,SENSEX,1,83100.0,CE,12100000001,,0,0.0
12112605141124962,SENSEX 14 May 26 83400 PE,14,20,0.05,,0915-1530|1815-1915:,2026-04-27,1778752800,BSE:SENSEX2651483400PE,12,11,1124962,SENSEX,1,83400.0,PE,12100000001,,0,0.0
